,SquareFeet,Bathrooms,Neighborhood,Bedrooms,Price
4435,2619,1,Suburb,3,280160.7374212091
4436,2687,3,Rural,2,274204.29086898995
4437,1984,2,Suburb,5,228769.5251657491
4438,1547,3,Suburb,3,236681.95980956007
4439,1724,3,Urban,2,161809.1949011603
4440,1925,3,Urban,4,202510.4546692446
4441,2431,1,Suburb,4,302009.3029738562
4442,1875,1,Suburb,4,194923.6642682303
4443,1617,1,Rural,2,121459.53184901044
4444,1413,3,Suburb,4,168104.07326846817
4445,2365,3,Rural,2,208800.44122196172
4446,2243,3,Urban,3,254461.01686134044
4447,1902,2,Suburb,5,203243.00604487347
4448,1162,1,Urban,4,135338.25934216916
4449,2974,2,Rural,3,287394.9931168741
4450,2243,2,Rural,3,285548.9991554693
4451,1269,2,Suburb,2,156919.1165498577
4452,1631,3,Suburb,3,180881.39826802773
4453,1905,1,Suburb,2,172504.53019711594
4454,2871,2,Rural,2,281596.9707614403
4455,2423,1,Urban,3,243828.3053101377
4456,2205,1,Suburb,2,218187.06710788416
4457,2641,3,Urban,2,319018.0324120732
4458,2752,2,Suburb,2,249368.21131195725
4459,1204,3,Urban,3,139409.11607083364
4460,1581,1,Rural,5,180417.3337336092
4461,2579,2,Suburb,2,316339.6957147084
4462,1840,1,Rural,4,257196.7587460217
4463,2836,1,Rural,3,325137.92978698824
4464,2251,3,Urban,3,304037.02888741164
4465,2719,2,Urban,2,319052.64170816686
4466,2642,3,Rural,3,291488.9833429066
4467,1595,3,Suburb,4,268973.88388985826
4468,2873,1,Urban,5,290889.6417785815
4469,1249,2,Rural,3,174210.34404653052
4470,1874,2,Rural,3,179412.83372843714
4471,2464,2,Rural,3,218931.1134545603
4472,2556,3,Suburb,2,332312.83644342324
4473,1195,3,Urban,4,152033.9592113413
4474,1689,3,Urban,5,280596.1724677533
4475,2952,1,Rural,4,377184.8120735171
4476,2542,3,Suburb,4,293393.8907466076
4477,2093,2,Rural,3,235960.8406423269
4478,1638,1,Urban,5,315534.10171932506
4479,2422,2,Suburb,4,271138.7937142076
4480,1671,3,Rural,5,97986.3885296839
4481,2783,2,Urban,2,360211.1405111826
4482,2226,1,Urban,3,287633.864791309
4483,2171,3,Urban,2,263528.3382806776
4484,2495,1,Suburb,5,276409.86069321854
4485,2678,3,Suburb,3,291846.30530255905
4486,1943,1,Urban,2,223305.4921356088
4487,1198,1,Urban,3,142072.3561688409
4488,2940,2,Suburb,2,363669.021113652
4489,2449,3,Rural,4,342026.3800618481
4490,2689,3,Rural,3,246961.94696603192
4491,1491,3,Rural,5,203129.93845698924
4492,2911,1,Urban,3,244864.3357507086
4493,1895,2,Urban,5,292255.3198276271
4494,1141,2,Suburb,2,108098.10138965408
4495,2336,3,Urban,2,258711.5062175361
4496,1164,3,Rural,5,204859.34739696927
4497,1313,1,Urban,2,107235.3318465615
4498,1020,1,Rural,3,128991.81655044672
4499,2105,1,Suburb,2,165743.7921017471
4500,2604,2,Suburb,5,295541.0119537685
4501,2154,1,Suburb,5,257814.96696543065
4502,2622,1,Suburb,4,178378.5109221263
4503,2753,1,Suburb,5,338912.52249298536
4504,2956,3,Urban,2,261327.83168744604
4505,1983,1,Rural,5,208323.6119075167
4506,1304,3,Rural,2,136575.87329612768
4507,2938,2,Rural,2,244917.9231324967
4508,1370,2,Urban,4,182711.0474720521
4509,2880,3,Rural,2,309750.7874198504
4510,1852,3,Rural,5,152756.87288579042
4511,1383,1,Urban,5,241304.24430147605
4512,2931,1,Rural,5,453551.1254693392
4513,1444,2,Urban,2,142373.06327169127
4514,1424,2,Rural,5,138052.91773656948
4515,1160,2,Suburb,3,101267.90320594916
4516,2201,2,Suburb,3,234230.5578843869
4517,1628,1,Urban,5,219416.2198315963
4518,2731,1,Urban,2,245241.53548008524
4519,1894,2,Urban,5,258411.4148159409
4520,1489,1,Urban,3,165024.00391820085
4521,2016,1,Suburb,2,229519.97210986892
4522,1326,3,Suburb,5,161527.8110411402
4523,1597,3,Suburb,2,102084.3953941334
4524,2014,2,Urban,5,258300.2948606304
4525,1288,2,Suburb,4,206245.37997748924
4526,1592,2,Suburb,2,250492.22864668828
4527,2687,2,Urban,3,290750.2525817183
4528,2596,2,Urban,3,186478.97588674683
4529,1572,1,Rural,3,175975.46746018642
4530,2377,3,Suburb,3,252863.2526472009
4531,1027,3,Urban,5,173563.01493682055
4532,1953,3,Suburb,5,161885.9463602695
4533,1042,1,Suburb,2,82188.3564340737
4534,2704,1,Suburb,4,248005.50547700512
4535,1422,1,Suburb,4,147316.6508911117
4536,2621,3,Urban,2,274001.3316255606
4537,1176,3,Rural,3,100923.2651446088
4538,1528,3,Suburb,4,231680.55738585
4539,2633,3,Rural,4,368879.9522542678
4540,1965,3,Suburb,2,97448.90284561842
4541,2517,1,Rural,3,279240.9837719816
4542,1197,1,Urban,5,260664.4858989305
4543,1609,3,Suburb,5,201999.8011731324
4544,2600,1,Suburb,4,235994.98889359325
4545,1841,3,Rural,5,185884.92331082368
4546,1852,3,Urban,2,266982.5714151564
4547,2540,3,Suburb,4,256259.99936031623
4548,2537,1,Rural,4,325789.4215947931
4549,1021,2,Urban,3,115818.11173447756
4550,2135,2,Urban,5,219097.03226481436
4551,2080,2,Rural,3,288182.2376202394
4552,2089,2,Urban,4,354844.0618195324
4553,1841,2,Suburb,5,237786.2795129445
4554,1097,1,Urban,3,171366.2200633287
4555,2167,3,Urban,5,328805.99080929096
4556,2903,2,Suburb,4,298336.153336026
4557,1434,2,Suburb,4,170891.7852048976
4558,1636,2,Urban,4,129305.92468080536
4559,2702,3,Rural,2,319839.2558016902
4560,2109,2,Suburb,3,182918.40951874765
4561,1587,1,Suburb,3,229363.34533303813
4562,1343,3,Rural,4,131244.08012578837
4563,2959,3,Suburb,3,336154.7417547979
4564,2317,3,Rural,4,250399.98723176052
4565,2979,3,Suburb,3,402057.3857728655
4566,1570,2,Urban,5,285697.7884935629
4567,2673,2,Urban,3,320259.1008401471
4568,1610,1,Rural,4,161553.41832659137
4569,2727,2,Urban,3,353435.2451928402
4570,1242,3,Rural,5,222880.0086542109
4571,2854,1,Urban,5,240094.2446901184
4572,1560,2,Rural,5,213618.56753198293
4573,1959,3,Rural,4,254828.5093161364
4574,1031,1,Urban,2,99658.42335666258
4575,1390,1,Suburb,4,149127.6007873957
4576,1276,2,Suburb,5,103228.63352517936
4577,1531,3,Rural,3,201322.9781335225
4578,2177,2,Rural,5,204084.14103505493
4579,1382,1,Urban,2,188618.08083649445
4580,2091,3,Urban,2,244791.656833728
4581,2901,1,Urban,5,251995.0278723006
4582,1883,1,Rural,4,183741.8112885557
4583,1213,3,Urban,2,212935.7754782618
4584,2678,2,Urban,5,252127.8907449308
4585,1375,1,Urban,4,126086.97050530404
4586,1743,3,Rural,3,196865.22499187817
4587,1212,2,Rural,4,192831.0210003408
4588,1078,2,Urban,2,117633.5860684328
4589,2749,1,Rural,4,226370.26913250465
4590,1627,3,Suburb,4,249043.39589540823
4591,1603,2,Rural,3,303775.7494353473
4592,1781,3,Urban,5,199144.35104290937
4593,2946,2,Urban,4,362220.4313649161
4594,2404,3,Rural,3,223260.5550141461
4595,2000,3,Urban,2,283225.9820414174
4596,1679,3,Suburb,5,266903.61314943846
4597,1057,1,Urban,2,159501.54161119662
4598,2819,2,Rural,5,356575.6927155566
4599,2049,2,Rural,4,287449.7691594933
4600,1880,1,Rural,4,214776.20734768963
4601,1446,2,Rural,5,70829.8174967861
4602,1065,2,Urban,2,120262.98402362988
4603,2944,1,Rural,2,274809.25602942763
4604,2783,1,Rural,2,272816.99387201766
4605,2277,1,Suburb,4,270239.0504342856
4606,2922,3,Urban,5,345222.6192632224
4607,2991,1,Suburb,5,258926.03199012432
4608,2067,3,Urban,2,262246.9465284198
4609,2120,2,Rural,4,237816.9349025666
4610,2577,1,Urban,5,334629.6946165601
4611,2011,1,Rural,5,244904.1706133925
4612,1226,1,Rural,2,154917.66248283486
4613,1773,1,Suburb,2,170531.22627606476
4614,1678,2,Urban,5,238486.81654627676
4615,2459,3,Urban,4,311911.99976270297
4616,2814,2,Rural,3,315312.6608956592
4617,1600,3,Suburb,5,214499.25182975
4618,1378,2,Suburb,5,190032.12763322456
4619,2201,2,Rural,4,248895.73225179448
4620,2450,2,Suburb,5,231846.2276724353
4621,2938,1,Suburb,3,258762.1383306112
4622,1708,1,Suburb,4,167482.09157679093
4623,1306,3,Rural,3,231373.90886495975
4624,1778,2,Suburb,3,257274.44572974544
4625,1503,1,Rural,5,223601.1648961581
4626,1267,2,Rural,3,60226.036229769874
4627,2609,2,Rural,5,321602.60246500873
4628,1007,3,Urban,5,180894.9181319751
4629,2943,3,Rural,4,340432.9105864145
4630,1507,2,Urban,4,202787.4774646982
4631,1475,2,Urban,4,203692.03151233017
4632,2320,2,Urban,5,286749.2869390863
4633,1163,3,Rural,3,149155.71282479676
4634,1484,3,Suburb,3,127678.36275216998
4635,2620,1,Urban,4,278907.94160383014
4636,2095,3,Urban,4,143133.14767176652
4637,1566,2,Suburb,5,168563.01089938532
4638,1904,2,Urban,2,247619.16905490204
4639,1558,3,Urban,2,121452.29858023988
4640,2934,1,Urban,5,281762.2313993115
4641,2967,3,Rural,2,250149.0714204823
4642,1237,3,Urban,2,254997.23114084345
4643,2127,2,Suburb,2,287641.5600723043
4644,2233,2,Suburb,4,227150.5289638381
4645,1553,1,Urban,3,298798.4605039647
4646,1827,2,Rural,3,265677.69890588673
4647,1467,1,Urban,4,223645.4544279072
4648,2477,3,Suburb,4,273304.20632075
4649,2291,1,Suburb,4,288881.12944837386
4650,1385,3,Suburb,2,197949.3418844883
4651,1774,3,Rural,5,144503.00579327147
4652,1847,2,Urban,5,233584.91834865356
4653,1386,3,Urban,2,155560.27319552566
4654,1876,3,Rural,2,207864.35033409717
4655,1258,1,Urban,4,194533.34714709577
4656,1282,2,Urban,4,223123.8600723054
4657,2649,2,Suburb,3,225521.71668557223
4658,2898,2,Urban,4,276008.2547331891
4659,1039,3,Urban,2,115874.94168993468
4660,1485,3,Suburb,3,222167.79349898803
4661,1928,1,Urban,4,193398.71751595687
4662,1219,2,Urban,3,98540.85109369954
4663,2152,2,Urban,3,254336.63578711983
4664,2014,3,Rural,4,124352.7440615304
4665,2023,1,Rural,5,234453.7924570668
4666,2543,3,Rural,2,388387.6518760313
4667,1612,2,Suburb,2,199955.3304992428
4668,1927,3,Suburb,3,177180.8769905355
4669,2915,1,Urban,5,326510.2444868587
4670,1687,1,Rural,5,159679.7220551012
4671,2642,3,Suburb,4,229142.59813519125
4672,1612,2,Urban,4,170287.5255435648
4673,1259,3,Urban,2,106782.63151929794
4674,1989,3,Suburb,4,297026.05651482416
4675,1965,1,Urban,4,316948.7097745721
4676,1365,3,Rural,3,154675.50772025387
4677,2781,1,Urban,5,290229.16287993954
4678,2810,1,Suburb,5,326710.64371818013
4679,1543,3,Rural,4,146959.52897714765
4680,1648,1,Rural,4,178623.21501759932
4681,2547,3,Rural,4,286760.4942497297
4682,2930,2,Suburb,2,272043.03256556095
4683,1813,2,Suburb,2,139617.31400205288
4684,2910,1,Urban,3,327108.7778337745
4685,2039,2,Urban,2,243155.5096443917
4686,2152,2,Urban,5,201204.883899389
4687,1574,3,Urban,2,201584.16692926548
4688,2132,3,Suburb,5,235097.275855461
4689,2910,2,Urban,2,285903.24768197787
4690,2012,2,Suburb,2,128249.27856582704
4691,2556,3,Urban,3,316114.988116968
4692,1669,3,Rural,4,182254.28860514032
4693,1268,2,Urban,4,143884.1887565351
4694,2185,1,Urban,4,272931.54744185787
4695,2283,3,Suburb,3,320617.2641523179
4696,1923,3,Urban,5,203412.42550084103
4697,2125,2,Suburb,2,237631.1696000448
4698,2529,2,Suburb,3,357697.4764461866
4699,2758,1,Urban,5,321218.78008227376
4700,2594,3,Suburb,3,269835.6281729401
4701,1246,2,Urban,3,238678.6593149766
4702,2663,2,Suburb,5,232404.4097563771
4703,2818,1,Suburb,4,319694.0848970686
4704,2860,1,Rural,2,275568.6761008431
4705,2560,3,Rural,4,315530.276300334
4706,1130,2,Suburb,3,158644.92558094225
4707,1352,2,Suburb,5,-10608.359522023326
4708,1195,3,Suburb,3,195120.0114445116
4709,2816,1,Suburb,4,321258.3608603084
4710,2939,3,Urban,4,400094.0086577545
4711,1929,3,Urban,4,174309.4930581214
4712,2689,3,Urban,2,277487.7075628358
4713,2405,1,Rural,4,303638.8573759686
4714,2021,1,Urban,2,211268.21431283
4715,1644,2,Suburb,2,177846.26656871306
4716,1226,2,Rural,4,17865.523422698476
4717,1700,3,Suburb,5,193268.0061358196
4718,2499,2,Urban,3,341331.65431627136
4719,2500,1,Rural,3,306038.31930251187
4720,1264,2,Suburb,2,144446.74581223878
4721,2395,2,Suburb,2,205534.2256100053
4722,2509,1,Suburb,2,253878.98846501217
4723,2457,2,Urban,3,182843.821429238
4724,1645,1,Urban,2,226101.90880161207
4725,1210,2,Suburb,5,185190.44988189044
4726,2595,2,Urban,5,279697.47411297244
4727,2963,3,Suburb,2,376439.8719317785
4728,2400,2,Suburb,3,308498.05685943936
4729,2418,3,Urban,4,315292.6392161827
4730,2473,2,Suburb,3,340270.543291626
4731,1942,3,Suburb,4,321863.0956218512
4732,2387,2,Suburb,4,243070.27703354607
4733,2899,1,Suburb,2,281121.2188701132
4734,1456,2,Suburb,5,146129.51738310236
4735,1724,1,Suburb,2,137721.09735134215
4736,2751,1,Rural,4,223904.5451236928
4737,2249,3,Rural,2,221400.0772684153
4738,1981,1,Suburb,4,213111.62740038589
4739,2154,1,Suburb,2,171037.53972295893
4740,1587,3,Suburb,5,169482.74459881126
4741,1475,2,Urban,5,169113.55878183866
4742,2821,2,Urban,3,285759.43047907384
4743,1985,1,Rural,4,195282.8047745382
4744,2300,3,Rural,4,239475.9733164661
4745,1155,2,Rural,2,151469.8014612868
4746,2783,3,Urban,3,270676.9920750193
4747,2241,3,Rural,5,195312.50140127196
4748,1189,1,Suburb,2,132634.3703696796
4749,2440,3,Rural,3,229133.683053438
4750,1980,1,Rural,5,242969.5914191276
4751,2698,3,Suburb,2,216124.6817714633
4752,2715,1,Suburb,5,319328.9945971654
4753,1545,2,Rural,4,180511.8657560424
4754,1040,3,Urban,3,160345.98626709802
4755,1306,1,Rural,5,68571.64038865441
4756,1942,2,Urban,3,124893.43308085747
4757,1337,1,Urban,2,145134.33625728253
4758,2337,1,Suburb,3,194750.6966010792
4759,2098,1,Urban,2,197617.7140245098
4760,1952,1,Rural,3,285516.157407148
4761,1278,1,Urban,2,152510.19942345045
4762,2199,3,Urban,2,192154.86909300627
4763,1895,2,Rural,2,216072.91795935805
4764,2685,2,Suburb,5,293911.4044378614
4765,1272,2,Urban,4,157517.30861550814
4766,1836,3,Rural,3,333349.09197755455
4767,1619,1,Urban,4,225407.21192242205
4768,2674,3,Urban,4,210995.73614874075
4769,1861,1,Urban,4,342071.53597634105
4770,2806,3,Urban,4,282795.36274137034
4771,2882,2,Rural,3,312766.8970449195
4772,1930,3,Urban,3,144580.450983631
4773,1288,1,Rural,4,145150.6403221414
4774,1723,2,Suburb,3,151304.09715952785
4775,1892,2,Suburb,3,188206.85175837012
4776,1271,1,Suburb,2,114197.0097837266
4777,2953,1,Rural,3,371859.36420643306
4778,2089,3,Rural,5,249983.33314095263
4779,1482,1,Rural,4,262268.4807580975
4780,1935,1,Suburb,3,200591.20709584464
4781,1247,1,Urban,4,155837.98850089326
4782,1155,2,Rural,3,141160.28199141147
4783,2070,1,Suburb,4,286116.41753286123
4784,2958,2,Rural,5,386060.18899264
4785,1453,2,Rural,3,135675.61189243727
4786,1200,2,Suburb,3,103547.17147324375
4787,2683,1,Rural,5,281391.5305378192
4788,1123,1,Rural,3,103542.4575619248
4789,1000,2,Rural,4,44328.56964607518
4790,1967,3,Suburb,5,234684.72514054013
4791,2782,3,Suburb,2,322746.8150547178
4792,1854,3,Rural,4,227105.7038633803
4793,1639,1,Suburb,3,173415.8779957511
4794,1190,2,Rural,4,167062.5887162509
4795,2602,1,Rural,5,375442.84100844536
4796,1515,2,Rural,3,189495.86166353148
4797,1441,3,Rural,3,145159.48619881834
4798,2944,1,Urban,5,352112.00539889367
4799,2838,3,Urban,2,365776.622245525
4800,2829,2,Rural,3,335231.1489245661
4801,1142,3,Rural,3,189596.58188317152
4802,2214,2,Suburb,3,220116.7198416712
4803,1532,1,Rural,2,178255.3789844441
4804,1226,1,Suburb,4,256087.2161604901
4805,2336,3,Urban,2,277717.3152509283
4806,2652,1,Urban,4,247417.3431441217
4807,1948,2,Suburb,3,190316.12062909608
4808,2325,2,Rural,4,349276.7682354183
4809,2677,3,Suburb,4,295605.5076234575
4810,1459,2,Urban,4,210981.3653340085
4811,2424,1,Rural,4,240166.39123297395
4812,1550,3,Rural,3,133251.35122205658
4813,1392,3,Rural,5,119260.33988517836
4814,2890,1,Urban,2,323538.1667729544
4815,2787,1,Rural,4,406293.7976368434
4816,1844,1,Urban,3,221015.45871226356
4817,2230,3,Urban,3,275974.4386507715
4818,1209,3,Urban,3,137408.99819177852
4819,2138,2,Suburb,3,195853.7893344336
4820,2760,3,Urban,4,274297.0405437782
4821,1645,3,Urban,2,132560.4221868832
4822,2274,2,Suburb,3,232220.97420116176
4823,1218,3,Rural,2,107820.14036066788
4824,1406,2,Suburb,2,162869.35581574813
4825,2466,2,Rural,2,349892.10982554534
4826,2626,2,Suburb,5,360892.70432633697
4827,2377,1,Rural,3,247604.00422851817
4828,1887,1,Suburb,3,169670.71263503577
4829,1557,3,Suburb,3,205137.01802840905
4830,1549,2,Urban,2,68475.27042445782
4831,1141,1,Rural,3,147901.2557336425
4832,1611,2,Suburb,3,104059.34006115742
4833,1500,2,Suburb,2,175201.5389400458
4834,1839,1,Rural,3,253862.1466647176
4835,1701,2,Suburb,4,235566.0283008741
4836,2570,3,Suburb,5,355213.44399980933
4837,2682,3,Urban,4,287862.634503919
4838,2565,3,Urban,4,297895.1295678539
4839,2869,3,Rural,4,317302.23216797103
4840,2530,1,Rural,2,291016.71829027426
4841,1595,1,Urban,3,113317.51036534086
4842,2904,3,Suburb,4,315256.90500767395
4843,1280,1,Suburb,4,156860.71004258873
4844,1423,3,Urban,3,183343.9669305845
4845,1855,1,Suburb,2,157581.93392607468
4846,1269,1,Rural,4,209453.77584666756
4847,1153,2,Urban,3,137684.34371512115
4848,1613,3,Suburb,3,205394.1694664374
4849,2750,2,Suburb,5,247935.0819199572
4850,1661,3,Rural,4,158775.44541670973
4851,2967,1,Rural,4,306938.1353003861
4852,1082,3,Rural,5,224304.79046199797
4853,2645,2,Rural,3,320580.01806487737
4854,1946,2,Urban,3,296641.4426280563
4855,1898,1,Urban,4,167532.3564488276
4856,2449,2,Urban,4,372438.854038685
4857,2298,1,Suburb,5,291969.0126177033
4858,2736,1,Suburb,4,348097.16573025845
4859,1283,1,Suburb,4,78110.98912920983
4860,1979,1,Suburb,2,140939.67114637795
4861,1172,1,Suburb,5,113306.38398752308
4862,2350,2,Urban,3,280666.858588537
4863,2741,2,Rural,4,339074.5485201234
4864,2086,2,Urban,3,236893.415923923
4865,2096,2,Rural,4,188290.6659480871
4866,1762,1,Rural,2,248401.34549241152
4867,2659,3,Urban,5,325534.1759178039
4868,2398,3,Rural,5,216310.21621402664
4869,1632,3,Rural,3,102071.5413527354
4870,2531,3,Suburb,2,246225.884069772
4871,1786,2,Suburb,3,155846.44913842078
4872,1942,1,Rural,2,210449.72090391052
4873,2011,2,Rural,4,243026.929292411
4874,1397,2,Rural,4,145943.6948472312
4875,2143,2,Urban,2,256725.40068294224
4876,1933,1,Rural,4,216196.5570543844
4877,2460,2,Rural,5,216100.2362292152
4878,2852,1,Suburb,2,277857.0655194166
4879,1675,3,Rural,2,190902.85941378903
4880,1935,2,Rural,3,163833.60883454542
4881,1464,1,Suburb,2,173816.424990632
4882,1285,2,Rural,3,272519.95658457576
4883,1264,3,Rural,2,220773.3394353484
4884,1319,1,Urban,5,196887.90269198557
4885,1672,3,Rural,5,274736.8882661689
4886,2399,3,Suburb,5,299828.0247013252
4887,1819,1,Rural,3,218296.25821198255
4888,1088,2,Rural,3,133198.18762543637
4889,2677,1,Rural,4,347047.89112946665
4890,2226,3,Rural,3,282832.9168127763
4891,1820,1,Suburb,3,139822.30353877146
4892,2762,2,Suburb,5,274068.93830237293
4893,2000,1,Rural,2,307553.0274936178
4894,2978,3,Rural,3,317102.3853289411
4895,1333,2,Suburb,4,173453.95625569907
4896,1221,2,Urban,2,108866.06032298498
4897,1040,1,Rural,3,182616.0427722912
4898,2731,1,Rural,2,310978.37398396863
4899,1067,1,Suburb,2,118139.20214549205
4900,1987,3,Rural,2,244869.50041706284
4901,2799,2,Rural,2,284346.1624260116
4902,1513,2,Rural,2,147245.19688377448
4903,2896,2,Rural,3,250188.23095112917
4904,2660,2,Suburb,2,308820.2538690216
4905,2645,2,Rural,2,341165.4480530975
4906,2621,3,Urban,4,313765.9659203127
4907,2960,2,Suburb,4,291431.51040560514
4908,2655,1,Suburb,2,281097.29582005145
4909,2150,3,Urban,3,329700.85972951964
4910,2278,3,Urban,4,290967.9587448395
4911,1694,2,Rural,4,103481.34482193846
4912,2039,1,Urban,2,196307.414753568
4913,1476,1,Rural,3,76517.84999451613
4914,2085,2,Rural,5,311118.6736565156
4915,1880,3,Rural,3,211850.71012901672
4916,1431,2,Suburb,4,203919.03147343773
4917,2693,3,Rural,4,311970.9077317749
4918,1267,2,Rural,4,121389.4540604599
4919,2058,1,Suburb,4,301908.19200523786
4920,1778,2,Rural,4,148993.08226515818
4921,2599,1,Suburb,2,190661.60490839364
4922,1493,2,Suburb,2,209050.0327492669
4923,2585,1,Rural,2,319018.842914858
4924,2492,1,Rural,4,284315.66145492817
4925,2790,1,Rural,2,338959.5020035278
4926,1660,1,Suburb,4,142039.2245521621
4927,2348,1,Urban,3,218545.9456904617
4928,2327,2,Suburb,5,246371.07892900976
4929,2299,2,Urban,3,180916.29144931736
4930,2892,2,Urban,5,393404.2513465581
4931,2986,3,Rural,2,317052.33420498006
4932,2707,1,Suburb,5,246655.4867914048
4933,2952,3,Suburb,3,240502.03009266203
4934,2012,1,Suburb,3,189205.33385267272
4935,2224,1,Suburb,5,264060.12877494795
4936,2468,2,Urban,3,222722.2746414856
4937,2928,3,Rural,2,323452.1164474845
4938,2347,1,Urban,3,240661.31740012104
4939,2058,2,Urban,5,270790.41982453363
4940,1976,3,Urban,2,148218.10014938953
4941,1481,3,Suburb,5,101234.79180172952
4942,1727,1,Urban,4,244247.62675812535
4943,1479,1,Suburb,4,135750.65025988128
4944,2088,2,Suburb,2,344249.33557206497
4945,2031,3,Suburb,2,164129.1041739535
4946,2324,3,Suburb,3,317217.8930500407
4947,1342,1,Urban,5,238184.55954422604
4948,2454,2,Urban,4,243890.64210298107
4949,2447,3,Suburb,3,299067.2480560183
4950,1331,1,Rural,4,146981.40990459127
4951,1437,3,Suburb,3,217962.8390899105
4952,2611,3,Urban,3,256208.22762307516
4953,1173,3,Suburb,4,167452.25044652383
4954,1558,2,Urban,3,148845.30440420093
4955,1526,2,Urban,4,288205.0827233203
4956,2896,2,Rural,2,353308.1255663044
4957,1658,2,Urban,5,191347.53260369235
4958,1025,3,Suburb,3,189393.43596312212
4959,1819,2,Urban,4,183392.4406283684
4960,1604,1,Suburb,4,196941.3385926704
4961,1405,1,Rural,5,169089.17907136187
4962,1231,1,Rural,5,175360.04977354003
4963,1532,1,Urban,5,202785.9674194001
4964,2842,1,Rural,3,256342.4340576501
4965,2573,1,Urban,4,336301.4317356277
4966,2811,3,Rural,3,266541.4418470338
4967,1504,2,Urban,3,206804.83404546225
4968,2692,1,Urban,2,335831.8891776039
4969,1178,1,Suburb,5,226191.0346104088
